Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
116, rep, 157, 1, 1, 0,1, PN252, Nomination Confirmed, Rodney Smith; of Florida; to be United States District Judge for the Southern District of Florida, On the Nomination, nan
116, rep, 158, 1, 1, 0,1, PN215, Nomination Confirmed, Thomas P. Barber; of Florida; to be United States District Judge for the Middle District of Florida, On the Nomination, nan
116, rep, 159, 1, 1, 0,1, PN221, Nomination Confirmed, Jean-Paul Boulee; of Georgia; to be United States District Judge for the Northern District of Georgia, On the Nomination, nan
116, rep, 160, 1, 1, 0,1, PN141, Cloture Motion Agreed to, David Stilwell; of Hawaii; to be an Assistant Secretary of State (East Asian and Pacific Affairs), On the Cloture Motion, nan
116, rep, 161, 1, 6, 1,0, SJRES20, Motion to Discharge Rejected, A joint resolution relating to the disapproval of the proposed sale to the Government of Bahrain of certain defense articles and services., On the Motion to Discharge, nan
116, rep, 162, 1, 6, 1,0, SJRES26, Motion to Discharge Rejected, A joint resolution relating to the disapproval of the proposed sale to the Government of Qatar of certain defense articles and services., On the Motion to Discharge, nan
116, rep, 163, 1, 1, 0,1, PN118, Cloture Motion Agreed to, Edward F. Crawford; of Ohio; to be Ambassador to Ireland, On the Cloture Motion, nan
116, rep, 164, 1, 1, 0,1, PN141, Nomination Confirmed, David Stilwell; of Hawaii; to be an Assistant Secretary of State (East Asian and Pacific Affairs), On the Nomination, nan
116, rep, 165, 1, 1, 0,1, PN118, Nomination Confirmed, Edward F. Crawford; of Ohio; to be Ambassador to Ireland, On the Nomination, nan
116, rep, 166, 6, 1, 1,0, PN113, Cloture Motion Agreed to, Sean Cairncross; of Minnesota; to be Chief Executive Officer; Millennium Challenge Corporation, On the Cloture Motion, nan
116, rep, 167, 6, 1, 1,0, PN113, Nomination Confirmed, Sean Cairncross; of Minnesota; to be Chief Executive Officer; Millennium Challenge Corporation, On the Nomination, nan
116, rep, 168, 6, 1, 1,0, PN233, Cloture Motion Agreed to, Matthew J. Kacsmaryk; of Texas; to be United States District Judge for the Northern District of Texas, On the Cloture Motion, nan
116, rep, 169, 6, 1, 1,0, PN256, Cloture Motion Agreed to, Allen Cothrel Winsor; of Florida; to be United States District Judge for the Northern District of Florida, On the Cloture Motion, nan
116, rep, 170, 1, 1, 0,1, PN225, Cloture Motion Agreed to, James David Cain; Jr.; of Louisiana; to be United States District Judge for the Western District of Louisiana, On the Cloture Motion, nan
116, rep, 171, 6, 1, 1,0, PN203, Cloture Motion Agreed to, Greg Gerard Guidry; of Louisiana; to be United States District Judge for the Eastern District of Louisiana, On the Cloture Motion, nan
116, rep, 172, 6, 1, 1,0, PN233, Nomination Confirmed, Matthew J. Kacsmaryk; of Texas; to be United States District Judge for the Northern District of Texas, On the Nomination, nan
116, rep, 173, 6, 1, 1,0, PN256, Nomination Confirmed, Allen Cothrel Winsor; of Florida; to be United States District Judge for the Northern District of Florida, On the Nomination, nan
116, rep, 174, 1, 1, 0,1, PN225, Nomination Confirmed, James David Cain; Jr.; of Louisiana; to be United States District Judge for the Western District of Louisiana, On the Nomination, nan
116, rep, 175, 6, 1, 1,0, PN203, Nomination Confirmed, Greg Gerard Guidry; of Louisiana; to be United States District Judge for the Eastern District of Louisiana, On the Nomination, nan
116, rep, 176, 1, 1, 0,1, S1790, Cloture on the Motion to Proceed Agreed to, An original bill to authorize appropriations for fiscal year 2020 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On Cloture on the Motion to Proceed, nan
116, rep, 177, 1, 6, 1,3, SJRES36, Joint Resolution Passed, A joint resolution providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia; the United Kingdom of Great Britain and Northern Ireland; the Kingdom of Spain; and the Italian Republic of certain defense articles and services., On the Joint Resolution, nan
116, rep, 178, 1, 6, 1,3, SJRES38, Joint Resolution Passed, A joint resolution providing for congressional disapproval of the proposed export to the Kingdom of Saudi Arabia and the United Kingdom of Great Britain and Northern Ireland of certain defense articles and services., On the Joint Resolution, nan
116, rep, 179, 1, 6, 1,0, SJRES48, Joint Resolution Passed, A joint resolution providing for congressional disapproval of the proposed transfer to the United Arab Emirates; United Kingdom and Australia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the United Arab Emirates of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the United Arab Emirates of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the United Arab Emirates of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the United Arab Emirates of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed foreign military sale to the United Arab Emirates of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed export to the United Arab Emirates; the United Kingdom of Great Britain and Northern Ireland; and the Republic of France of certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed export to the United Arab Emirates and United Kingdom of certain defense articles; including technical data and defense services; and A joint resolution providing for congressional disapproval of the proposed export to India; Israel; Republic of Korea; and Kingdom of Saudi Arabia of certain defense articles; including technical data and defense services; and A joint resolution providing for congressional disapproval of the proposed export to the Government of Saudi Arabia and the United Arab Emirates and the United Kingdom of Great Britain and Northern Ireland of technical data and defense services; and A joint resolution providing for congressional disapproval of the proposed export to the United Arab Emirates and the United Kingdom of Great Britain and Northern Ireland of certain defense articles; including technical data and defense services; and A joint resolution providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed retransfer of certain defense articles from the United Arab Emirates to the Hashemite Kingdom of Jordan; and A joint resolution providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed transfer to the United Arab Emirates certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia certain defense articles and services; and A joint resolution providing for congressional disapproval of the proposed transfer to the United Arab Emirates certain defense articles and services., On the Joint Resolution, nan
116, rep, 180, 1, 1, 0,1, PN73, Nomination Confirmed, Rita Baranwal; of Pennsylvania; to be an Assistant Secretary of Energy (Nuclear Energy), On the Nomination, nan
116, rep, 181, 1, 1, 0,1, S1790, Motion to Proceed Agreed to, An original bill to authorize appropriations for fiscal year 2020 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On the Motion to Proceed, nan
116, rep, 182, 1, 6, 1,0, HR3401, Bill Defeated, A bill making emergency supplemental appropriations for the fiscal year ending September 30; 2019; and for other purposes., On Passage of the Bill, nan
116, rep, 183, 1, 1, 0,1, HR3401, Motion to Table Agreed to, To rescind $4;586;000;000 from foreign assistance and exchange programs., On the Motion to Table, nan
116, rep, 184, 1, 1, 0,1, HR3401, Amendment Agreed to, In the nature of a substitute., On the Amendment, nan
116, rep, 185, 1, 1, 0,1, HR3401, Bill Passed, A bill making emergency supplemental appropriations for the fiscal year ending September 30; 2019; and for other purposes., On Passage of the Bill, nan
116, rep, 186, 1, 1, 0,1, S1790, Cloture Motion Agreed to, In the nature of a substitute., On the Cloture Motion, nan
116, rep, 187, 1, 1, 0,1, S1790, Amendment Agreed to, To provide that funds authorized by the Act are available for the defense of the Armed Forces and United States citizens against attack by foreign hostile forces., On the Amendment, nan
116, rep, 188, 1, 1, 0,1, S1790, Bill Passed, An original bill to authorize appropriations for fiscal year 2020 for military activities of the Department of Defense; for military construction; and for defense activities of the Department of Energy; to prescribe military personnel strengths for such fiscal year; and for other purposes., On Passage of the Bill, nan
116, rep, 189, 1, 6, 1,0, S1790, Amendment Rejected, To prohibit unauthorized military operations in or against Iran., On the Amendment, nan
116, rep, 190, 6, 1, 1,0, PN370, Cloture Motion Agreed to, Daniel Aaron Bress; of California; to be United States Circuit Judge for the Ninth Circuit, On the Cloture Motion, nan
116, rep, 191, 6, 1, 1,0, PN370, Nomination Confirmed, Daniel Aaron Bress; of California; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
116, rep, 192, 1, 1, 0,1, PN255, Cloture Motion Agreed to, T. Kent Wetherell II; of Florida; to be United States District Judge for the Northern District of Florida, On the Cloture Motion, nan
116, rep, 193, 1, 1, 0,1, PN234, Cloture Motion Agreed to, Damon Ray Leichty; of Indiana; to be United States District Judge for the Northern District of Indiana, On the Cloture Motion, nan
116, rep, 194, 1, 1, 0,1, PN246, Cloture Motion Agreed to, J. Nicholas Ranjan; of Pennsylvania; to be United States District Judge for the Western District of Pennsylvania, On the Cloture Motion, nan
116, rep, 195, 1, 1, 0,1, PN255, Nomination Confirmed, T. Kent Wetherell II; of Florida; to be United States District Judge for the Northern District of Florida, On the Nomination, nan
116, rep, 196, 1, 1, 0,1, PN246, Nomination Confirmed, J. Nicholas Ranjan; of Pennsylvania; to be United States District Judge for the Western District of Pennsylvania, On the Nomination, nan
116, rep, 197, 1, 1, 0,1, PN234, Nomination Confirmed, Damon Ray Leichty; of Indiana; to be United States District Judge for the Northern District of Indiana, On the Nomination, nan
116, rep, 198, 6, 1, 1,0, PN345, Cloture Motion Agreed to, Robert L. King; of Kentucky; to be Assistant Secretary for Postsecondary Education; Department of Education, On the Cloture Motion, nan
116, rep, 199, 6, 1, 1,0, PN177, Cloture Motion Agreed to, John P. Pallasch; of Kentucky; to be an Assistant Secretary of Labor, On the Cloture Motion, nan
116, rep, 200, 6, 1, 1,0, PN345, Nomination Confirmed, Robert L. King; of Kentucky; to be Assistant Secretary for Postsecondary Education; Department of Education, On the Nomination, nan
116, rep, 201, 6, 1, 1,0, PN177, Nomination Confirmed, John P. Pallasch; of Kentucky; to be an Assistant Secretary of Labor, On the Nomination, nan
116, rep, 202, 6, 1, 1,0, PN80, Cloture Motion Agreed to, Peter C. Wright; of Michigan; to be Assistant Administrator; Office of Solid Waste; Environmental Protection Agency, On the Cloture Motion, nan
116, rep, 203, 6, 1, 1,0, PN80, Nomination Confirmed, Peter C. Wright; of Michigan; to be Assistant Administrator; Office of Solid Waste; Environmental Protection Agency, On the Nomination, nan
116, rep, 204, 6, 1, 1,0, PN725, Cloture Motion Agreed to, Peter Joseph Phipps; of Pennsylvania; to be United States Circuit Judge for the Third Circuit, On the Cloture Motion, nan
116, rep, 205, 6, 1, 1,0, PN725, Nomination Confirmed, Peter Joseph Phipps; of Pennsylvania; to be United States Circuit Judge for the Third Circuit, On the Nomination, nan
116, rep, 206, 1, 1, 0,1, TREATYDOC1134, Cloture Motion Agreed to, The Protocol Amending the Convention between the United States of America and the Kingdom of Spain for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income and its Protocol; signed at Madrid on February 22; 1990, On the Cloture Motion, nan
